card_no,age,gender,card_type,city,state
5231988301912840,42,F,Gold,Nanded Waghala,Maharashtra
5589159895848640,34,F,Signature,Bhiwandi,Maharashtra
5218332738178620,54,M,Silver,Belgaum,Karnataka
5488317910935550,27,M,Platinum,Aurangabad,Maharashtra
5214727074335510,59,F,Signature,Bhilai Nagar,Chhattisgarh
5292492666872450,22,M,Gold,Jodhpur,Rajasthan
5166263880327200,56,F,Silver,Srinagar,Jammu & Kashmir
5420680578542520,54,F,Platinum,Loni,Uttar Pradesh
5362826121190700,20,F,Gold,Belgaum,Karnataka
5253542609479980,23,M,Platinum,Tirunelveli,Tamil Nadu
5444014335597390,54,M,Silver,Salem,Tamil Nadu
5103601588060150,59,M,Silver,Saharanpur,Uttar Pradesh
5190526242937320,33,M,Platinum,Udaipur,Rajasthan
5204950672855910,22,M,Gold,Kanpur,Uttar Pradesh
5529500695867110,59,M,Platinum,Visakhapatnam,Andra Pradesh
5189990622069300,30,F,Signature,Firozabad,Uttar Pradesh
5154296914904660,44,M,Silver,Warangal,Telangana
5510786405404920,57,M,Gold,Nagpur,Maharashtra
5219288591963490,36,M,Silver,Mira and Bhayander,Maharashtra
5496954191865630,29,M,Silver,Agra,Uttar Pradesh
5318757992825340,36,F,Silver,Malegoan,Maharashtra
5118948613236170,44,M,Gold,Meerut,Uttar Pradesh
5113646522153390,40,M,Platinum,Amritsar,Punjab
5426642639783940,24,F,Silver,Indore,Madhya Pradesh
5417413935138690,58,F,Platinum,Amritsar,Punjab
5351656286961670,35,M,Gold,Jamshedpur,Jharkhand
5510881554790770,46,M,Platinum,Solapur,Maharashtra
5144008384111160,41,M,Gold,Rajkot,Gujarat
5282509276220260,31,F,Platinum,Varanasi,Uttar Pradesh
5303846823112710,35,M,Gold,Ajmer,Rajasthan
5141328561076910,58,M,Signature,Patna,Bihar
5103685987551740,42,M,Gold,Meerut,Uttar Pradesh
5103542011590940,23,F,Platinum,Jamshedpur,Jharkhand
5446155043166930,48,F,Platinum,Patna,Bihar
5577234002800000,55,F,Gold,Kochi,Kerala
5268516702592290,19,F,Signature,Mangalore,Karnataka
5388440942954040,58,M,Silver,Surat,Gujarat
5402564357182920,54,M,Platinum,Ujjain,Madhya Pradesh
5213532845491680,40,M,Platinum,Jhansi,Uttar Pradesh
5238261275287090,43,M,Gold,Ranchi,Jharkhand
5532639023742800,48,M,Platinum,Vijayawada,Andra Pradesh
5265502354451260,59,M,Signature,Aligarh,Uttar Pradesh
5355668077746980,34,M,Silver,Kanpur,Uttar Pradesh
5438175912927250,49,M,Silver,Asansol,West Bengal
5548663176751400,43,M,Platinum,Visakhapatnam,Andra Pradesh
5379691529722660,35,M,Signature,Ulhasnagar,Maharashtra
5346689380253360,40,F,Platinum,Warangal,Telangana
5351574836069400,28,M,Silver,Cuttack,Orissa
5495654917152260,36,F,Silver,Kota,Rajasthan
5293959371873330,18,M,Silver,Nanded Waghala,Maharashtra
5309212466618010,22,F,Silver,Raipur,Chhattisgarh
5553036392825690,60,M,Platinum,Ranchi,Jharkhand
5424029477282850,24,M,Gold,Malegoan,Maharashtra
5519144661257770,50,M,Platinum,Amritsar,Punjab
5294928811508590,25,M,Silver,Moradabad,Uttar Pradesh
5260360244312380,25,M,Platinum,Ambattur,Tamil Nadu
5324260725249670,38,M,Silver,Ambattur,Tamil Nadu
5250422126000690,27,M,Gold,Varanasi,Uttar Pradesh
5182920948220070,33,M,Signature,Bhilai Nagar,Chhattisgarh
5279093491024350,27,M,Silver,Moradabad,Uttar Pradesh
5529426461626740,56,F,Signature,Bikaner,Rajasthan
5323692572119650,31,F,Platinum,Saharanpur,Uttar Pradesh
5101086948161420,43,F,Signature,Nashik,Maharashtra
5165904445771390,21,M,Gold,Gaya,Bihar
5466284152340470,41,M,Platinum,Srinagar,Jammu & Kashmir
5452043217912630,60,M,Silver,Jodhpur,Rajasthan
5420097087117710,22,M,Platinum,Guwahati,Assam
5581311712551810,57,M,Platinum,Bhiwandi,Maharashtra
5474273133817730,29,M,Platinum,Bhavnagar,Gujarat
5392818981101470,42,F,Signature,Vijayawada,Andra Pradesh
5242070880901130,28,M,Signature,Moradabad,Uttar Pradesh
5399350004209180,45,M,Gold,Nellore,Andra Pradesh
5306795753862030,59,M,Silver,Varanasi,Uttar Pradesh
5326057356215840,44,F,Signature,Amravati,Maharashtra
5483317841200090,56,M,Platinum,Jhansi,Uttar Pradesh
5309014778770990,35,M,Gold,Aurangabad,Maharashtra
5488120583990340,21,M,Gold,Bareilly,Uttar Pradesh
5354937803952860,36,M,Platinum,Haora,West Bengal
5126348418644220,21,F,Silver,Bhilai Nagar,Chhattisgarh
5359623163038780,32,F,Gold,Haora,West Bengal
5123463079698520,56,F,Platinum,Gorakhpur,Uttar Pradesh
5232442782474790,58,F,Platinum,Bhiwandi,Maharashtra
5522168654680310,46,F,Signature,Asansol,West Bengal
5575649272093830,55,F,Gold,Dehradun,Uttarakhand
5390688136695880,57,F,Silver,Pimpri & Chinchwad,Maharashtra
5465594267604580,26,M,Gold,Rajkot,Gujarat
5468573123670270,23,F,Signature,Asansol,West Bengal
5106931904606550,43,F,Platinum,Madurai,Tamil Nadu
5554837264310120,51,M,Platinum,Jammu,Jammu & Kashmir
5377413412159770,21,F,Silver,Sangli Miraj Kupwad,Maharashtra
5199198852891210,60,M,Signature,Dhanbad,Jharkhand
5277235946542220,38,M,Silver,Haora,West Bengal
5539798516181710,58,M,Gold,Jodhpur,Rajasthan
5294113279400640,21,F,Gold,Ambattur,Tamil Nadu
5247691149794350,34,M,Silver,Bhiwandi,Maharashtra
5315480201409950,41,M,Platinum,Gulbarga,Karnataka
5594771827479820,39,M,Gold,Chennai,Tamil Nadu
5194734219216770,25,M,Signature,Dehradun,Uttarakhand
5523683752572020,54,F,Platinum,Kanpur,Uttar Pradesh
5120389483664220,24,M,Silver,Chennai,Tamil Nadu
5224688988002470,41,M,Platinum,Gulbarga,Karnataka
5230426850096160,58,F,Platinum,Meerut,Uttar Pradesh
5520516708452780,33,F,Signature,Guntur,Andra Pradesh
5226131357968350,32,F,Gold,Kochi,Kerala
5555344938966740,35,F,Signature,Bhavnagar,Gujarat
5135094825965120,56,M,Signature,Indore,Madhya Pradesh
5166698919932570,58,F,Signature,Tirunelveli,Tamil Nadu
5121182332693050,52,F,Gold,Kochi,Kerala
5104423637979190,48,M,Silver,Ujjain,Madhya Pradesh
5139393976294740,41,M,Silver,Sangli Miraj Kupwad,Maharashtra
5516843674054060,59,M,Silver,Kolapur,Maharashtra
5550029773665190,29,M,Platinum,Ludhiana,Punjab
5130295827097560,39,F,Signature,Aligarh,Uttar Pradesh
5146824681264390,57,F,Gold,Guwahati,Assam
5184021928861780,40,F,Gold,Firozabad,Uttar Pradesh
5179904497472290,23,F,Silver,Dehradun,Uttarakhand
5140125972378560,22,F,Platinum,Kanpur,Uttar Pradesh
5314764098076510,49,F,Platinum,Salem,Tamil Nadu
5231897932999350,40,M,Signature,Ahmedabad,Gujarat
5446051748459890,52,M,Platinum,Sangli Miraj Kupwad,Maharashtra
5213183653760980,51,F,Silver,Bikaner,Rajasthan
5486984688021060,52,M,Signature,Bhilai Nagar,Chhattisgarh
5130783556711340,44,M,Gold,Jaipur,Rajasthan
5402767260740300,48,M,Platinum,Jammu,Jammu & Kashmir
5188026278827210,31,F,Platinum,Dhanbad,Jharkhand
5369631308045480,47,M,Silver,Ghaziabad,Uttar Pradesh
5532113149529930,45,F,Signature,Bhiwandi,Maharashtra
5106407384983840,22,M,Silver,Jodhpur,Rajasthan
5383382364936080,43,F,Silver,Dehradun,Uttarakhand
5483328792114780,22,M,Platinum,Malegoan,Maharashtra
5508033112808110,25,F,Platinum,Kota,Rajasthan
5582222912604020,43,M,Platinum,Asansol,West Bengal
5593271673942650,45,F,Silver,Nashik,Maharashtra
5103554868108840,31,F,Signature,Jalgaon,Maharashtra
5429776026533120,23,M,Gold,Hubli and Dharwad,Karnataka
5482430720674750,38,M,Platinum,Kolkata,West Bengal
5401095006306310,36,F,Gold,Kanpur,Uttar Pradesh
5117144444625370,52,F,Platinum,Kochi,Kerala
5528360948977430,50,F,Signature,Meerut,Uttar Pradesh
5273927741334490,36,F,Gold,Belgaum,Karnataka
5399108238422700,47,F,Silver,Jaipur,Rajasthan
5349512564602240,57,M,Signature,Loni,Uttar Pradesh
5493751797533970,39,F,Silver,Maheshtala,West Bengal
5502939540910140,33,M,Silver,Noida,Uttar Pradesh
5125529577469350,49,M,Platinum,Jammu,Jammu & Kashmir
5324748158297720,36,F,Silver,Thane,Maharashtra
5192602800815770,27,M,Silver,Kolkata,West Bengal
5343954208027540,27,F,Gold,Kanpur,Uttar Pradesh
5518136103499350,28,F,Silver,Amritsar,Punjab
5175723065589360,40,F,Silver,Faridabad,Haryana
5419564919988620,34,F,Silver,Nanded Waghala,Maharashtra
5388844184905700,46,M,Signature,Malegoan,Maharashtra
5157015990723540,57,M,Gold,Ambattur,Tamil Nadu
5168652523037950,24,M,Silver,Ranchi,Jharkhand
5125852964628880,28,M,Gold,Bhilai Nagar,Chhattisgarh
5298598760067560,31,M,Silver,Asansol,West Bengal
5376572949805530,22,M,Platinum,Bhopal,Madhya Pradesh
5288038685357020,28,F,Signature,Jamshedpur,Jharkhand
5109212559008790,47,F,Platinum,Ajmer,Rajasthan
5201680677176320,46,M,Platinum,Mira and Bhayander,Maharashtra
5525659538565230,21,F,Gold,Vijayawada,Andra Pradesh
5438995253549100,29,F,Gold,Kochi,Kerala
5340598326643480,50,F,Silver,Ranchi,Jharkhand
5396352258050380,41,F,Silver,Saharanpur,Uttar Pradesh
5516681737609320,23,M,Signature,Amritsar,Punjab
5598950753302220,30,M,Platinum,Amritsar,Punjab
5189288418403300,41,F,Silver,Allahabad,Uttar Pradesh
5271973350613360,59,F,Signature,Jaipur,Rajasthan
5193649770366460,56,M,Platinum,Jodhpur,Rajasthan
5150700892477930,45,M,Silver,Gwalior,Madhya Pradesh
5581753860223660,41,M,Platinum,Belgaum,Karnataka
5366498140088030,34,F,Gold,Allahabad,Uttar Pradesh
5342587791803850,40,F,Platinum,Ranchi,Jharkhand
5502534099907910,33,M,Gold,Nashik,Maharashtra
5281621051236990,22,M,Silver,Dehradun,Uttarakhand
5318940811656680,47,M,Platinum,Surat,Gujarat
5398026170720530,46,F,Signature,Varanasi,Uttar Pradesh
5418574536645820,54,F,Platinum,Lucknow,Uttar Pradesh
5364344827527710,42,F,Signature,Srinagar,Jammu & Kashmir
5386544998028010,18,F,Gold,Vijayawada,Andra Pradesh
5440586192996290,23,M,Silver,Jamnagar,Gujarat
5406615205864890,31,F,Signature,Udaipur,Rajasthan
5549588824299740,19,F,Gold,Pimpri & Chinchwad,Maharashtra
5158435722440150,27,F,Silver,Madurai,Tamil Nadu
5301154203417730,57,M,Signature,Vasai Virar,Maharashtra
5303095627835320,56,M,Silver,Bareilly,Uttar Pradesh
5152790229828880,30,F,Platinum,Ludhiana,Punjab
5255824921849210,35,F,Platinum,Navi Mumbai,Maharashtra
5112865724933240,24,F,Silver,Srinagar,Jammu & Kashmir
5353561752914920,29,F,Silver,Udaipur,Rajasthan
5173517604393740,23,F,Silver,Ajmer,Rajasthan
5189329414537750,39,F,Platinum,Noida,Uttar Pradesh
5524973876116710,22,F,Signature,Cuttack,Orissa
5541170503246330,18,F,Signature,Dhanbad,Jharkhand
5114659543417080,28,F,Signature,Gaya,Bihar
5513279547815500,26,F,Silver,Firozabad,Uttar Pradesh
5468016010800820,30,M,Signature,Maheshtala,West Bengal
5489545274589140,43,F,Gold,Sangli Miraj Kupwad,Maharashtra
5345021835784870,46,M,Platinum,Thane,Maharashtra
5188414389621990,50,M,Signature,Hubli and Dharwad,Karnataka
5262470949595800,28,M,Silver,Bangalore,Karnataka
5115178412811040,37,M,Platinum,Ambattur,Tamil Nadu
5130629542165470,26,M,Silver,Belgaum,Karnataka
5205969908530900,28,M,Signature,Kolapur,Maharashtra
5500199704063010,49,M,Silver,Gulbarga,Karnataka
5423951645319160,52,F,Gold,Varanasi,Uttar Pradesh
5503721881698060,39,M,Signature,Guntur,Andra Pradesh
5168933184487130,58,M,Platinum,Jhansi,Uttar Pradesh
5296850252068850,35,F,Gold,Gurgaon,Haryana
5164612698896030,56,F,Silver,Ulhasnagar,Maharashtra
5550113105355750,35,F,Silver,Pune,Maharashtra
5488582295640470,50,M,Signature,Bangalore,Karnataka
5584499957980960,36,M,Platinum,Bhilai Nagar,Chhattisgarh
5205892364593730,53,F,Silver,Jalandhar,Punjab
5424415072310900,35,M,Signature,Kolkata,West Bengal
5326078071173240,51,F,Signature,Madurai,Tamil Nadu
5227500677491420,33,F,Platinum,Ghaziabad,Uttar Pradesh
5256174908026830,47,M,Silver,Jodhpur,Rajasthan
5190063556272530,26,F,Gold,Nashik,Maharashtra
5295539978330250,40,F,Silver,Vasai Virar,Maharashtra
5484171085147740,26,F,Gold,Ambattur,Tamil Nadu
5545915097285740,46,F,Signature,Visakhapatnam,Andra Pradesh
5591112651429610,47,F,Platinum,Faridabad,Haryana
5438110149753760,35,F,Signature,Gaya,Bihar
5109044787329900,41,F,Platinum,Lucknow,Uttar Pradesh
5558388517787450,39,M,Silver,Jalandhar,Punjab
5164119859989170,25,M,Gold,Belgaum,Karnataka
5425178876295950,56,M,Silver,Firozabad,Uttar Pradesh
5352227297496370,19,M,Silver,Tiruchirappalli,Tamil Nadu
5520659938079060,30,M,Silver,Chandigarh,Punjab
5230763176131360,37,F,Signature,Aurangabad,Maharashtra
5321317130138610,47,M,Silver,Bhilai Nagar,Chhattisgarh
5109479860575080,26,M,Signature,Dehradun,Uttarakhand
5409796142447190,30,M,Gold,Saharanpur,Uttar Pradesh
5271550608219990,50,M,Platinum,Moradabad,Uttar Pradesh
5330762013171650,39,F,Silver,Haora,West Bengal
5219332959979840,29,M,Platinum,Noida,Uttar Pradesh
5463578566720320,19,M,Gold,Jhansi,Uttar Pradesh
5586533671626230,37,M,Signature,Gaya,Bihar
5421518087548510,59,M,Gold,Hyderabad,Telangana
5576139520585780,40,F,Gold,Navi Mumbai,Maharashtra
5454244724778230,23,F,Silver,Jabalpur,Maharashtra
5508865349788560,19,F,Silver,Durgapur,West Bengal
5535519667979020,44,F,Silver,Surat,Gujarat
5490805281898850,46,M,Gold,Ahmedabad,Gujarat
5278199288209500,27,F,Gold,Thiruvananthapuram,Kerala
5294009740319330,30,M,Gold,Mira and Bhayander,Maharashtra
5484358964379320,32,M,Signature,Tirunelveli,Tamil Nadu
5332348192605510,23,F,Silver,Faridabad,Haryana
5366920920533270,41,M,Signature,Jodhpur,Rajasthan
5581226085729980,26,F,Silver,Bhavnagar,Gujarat
5478876833091990,56,M,Gold,Nagpur,Maharashtra
5566137522428920,28,F,Platinum,Durgapur,West Bengal
5242447062813270,30,F,Platinum,Jabalpur,Maharashtra
5223622849618640,50,M,Signature,Cuttack,Orissa
5432903887572730,48,M,Platinum,Asansol,West Bengal
5147568054880000,56,F,Silver,Kanpur,Uttar Pradesh
5220863602464480,43,F,Silver,Guwahati,Assam
5554550213909450,34,F,Silver,Cuttack,Orissa
5396607674384080,26,M,Signature,Madurai,Tamil Nadu
5367138754350090,54,F,Gold,Gaya,Bihar
5240435709269730,55,F,Silver,Ranchi,Jharkhand
5131866518463410,26,M,Gold,Tirunelveli,Tamil Nadu
5445094794661910,47,M,Signature,Nanded Waghala,Maharashtra
5572705098770550,22,F,Platinum,Saharanpur,Uttar Pradesh
5573685137324070,46,F,Silver,Noida,Uttar Pradesh
5578288586647970,18,F,Platinum,Surat,Gujarat
5385909691463370,48,M,Platinum,Mira and Bhayander,Maharashtra
5454779545480020,42,F,Gold,Belgaum,Karnataka
5455208250298950,46,F,Signature,Durgapur,West Bengal
5541595567476700,43,F,Silver,Pune,Maharashtra
5251282970563120,32,M,Platinum,Dehradun,Uttarakhand
5194028810505800,45,M,Signature,Agra,Uttar Pradesh
5393639232408870,30,M,Signature,Loni,Uttar Pradesh
5574896427698000,43,M,Platinum,Dhanbad,Jharkhand
5480296076326080,44,M,Platinum,Nashik,Maharashtra
5300619870569350,33,F,Silver,Meerut,Uttar Pradesh
5431243822554240,48,F,Silver,Kolapur,Maharashtra
5135040431384840,28,F,Gold,Ambattur,Tamil Nadu
5182973407944950,23,F,Silver,Ujjain,Madhya Pradesh
5244329529773840,45,F,Platinum,Hyderabad,Telangana
5524574158338370,26,M,Silver,Srinagar,Jammu & Kashmir
5267926588672270,28,F,Platinum,Coimbatore,Tamil Nadu
5169054262957430,31,F,Signature,Bhilai Nagar,Chhattisgarh
5573073111145850,57,F,Silver,Nashik,Maharashtra
5317876340250260,54,M,Gold,Gulbarga,Karnataka
5535304012759360,45,F,Silver,Vadodara,Gujarat
5518831134345300,49,M,Signature,Malegoan,Maharashtra
5421680493855550,20,M,Signature,Dehradun,Uttarakhand
5203364891591860,28,F,Silver,Cuttack,Orissa
5472839074761220,43,M,Silver,Ulhasnagar,Maharashtra
5449890792049350,40,M,Silver,Thiruvananthapuram,Kerala
5262074947763310,51,M,Platinum,Gaya,Bihar
5415200096925680,48,F,Gold,Udaipur,Rajasthan
5138967758033750,48,M,Platinum,Raipur,Chhattisgarh
5140406912611010,42,F,Gold,Coimbatore,Tamil Nadu
5383888513551990,56,F,Platinum,Saharanpur,Uttar Pradesh
5174138901920450,34,M,Silver,Dehradun,Uttarakhand
5406046891326370,20,M,Platinum,Nanded Waghala,Maharashtra
5534045261348280,34,F,Signature,Bhiwandi,Maharashtra
5467766743113230,33,M,Silver,Bhavnagar,Gujarat
5303734908185740,47,F,Platinum,Tirunelveli,Tamil Nadu
5107662401884910,48,M,Signature,Kochi,Kerala
5197341279525740,18,M,Platinum,Delhi,Delhi
5473852053993390,48,M,Signature,Vadodara,Gujarat
5574426016062220,27,F,Signature,Moradabad,Uttar Pradesh
5560586350569570,48,M,Signature,Bangalore,Karnataka
5357209651452880,18,F,Silver,Meerut,Uttar Pradesh
5107042518869730,43,M,Signature,Bareilly,Uttar Pradesh
5307509651765800,32,F,Platinum,Ulhasnagar,Maharashtra
5581785776551420,50,F,Gold,Bhavnagar,Gujarat
5347419036091950,59,M,Signature,Guntur,Andra Pradesh
5166141336679820,21,F,Signature,Dhanbad,Jharkhand
5449456844109450,57,F,Signature,Rajkot,Gujarat
5516384038051870,40,M,Gold,Pune,Maharashtra
5151411106667180,52,F,Signature,Bhavnagar,Gujarat
5202920584177300,24,F,Gold,Tirunelveli,Tamil Nadu
5168073837231940,22,F,Signature,Thiruvananthapuram,Kerala
5283263034926600,34,M,Signature,Hyderabad,Telangana
5228588375854290,39,F,Gold,Nanded Waghala,Maharashtra
5112067675460940,18,F,Signature,Hyderabad,Telangana
5164118868304120,19,F,Platinum,Pune,Maharashtra
5451588304890400,36,F,Platinum,Kochi,Kerala
5188169428458920,59,M,Platinum,Srinagar,Jammu & Kashmir
5503852071163540,24,F,Silver,Bhavnagar,Gujarat
5426416694398090,59,F,Signature,Solapur,Maharashtra
5307364977756930,47,F,Gold,Faridabad,Haryana
5456128249192310,28,F,Gold,Mangalore,Karnataka
5399779827768350,24,M,Gold,Bareilly,Uttar Pradesh
5254440163990250,54,M,Gold,Kolkata,West Bengal
5294992331941780,22,F,Silver,Aligarh,Uttar Pradesh
5230278230229400,58,F,Gold,Tiruchirappalli,Tamil Nadu
5417497784130060,51,M,Signature,Ludhiana,Punjab
5235395294369550,21,M,Gold,Jabalpur,Maharashtra
5219605579508820,51,M,Silver,Patna,Bihar
5571911836228680,34,M,Platinum,Solapur,Maharashtra
5534170017940830,37,F,Gold,Chennai,Tamil Nadu
5300449736332210,35,F,Silver,Jamnagar,Gujarat
5104599288025410,49,M,Signature,Hyderabad,Telangana
5411245783489310,53,F,Platinum,Raipur,Chhattisgarh
5127892293329340,53,M,Signature,Udaipur,Rajasthan
5233857998911280,34,M,Gold,Ludhiana,Punjab
5535928582916810,30,F,Gold,Bhavnagar,Gujarat
5573346104605480,55,F,Silver,Chennai,Tamil Nadu
5471850570821840,40,M,Platinum,Nagpur,Maharashtra
5549667025771820,40,M,Platinum,Kolkata,West Bengal
5208275208340590,28,M,Silver,Maheshtala,West Bengal
5156978157055830,40,F,Signature,Pune,Maharashtra
5375177739428650,36,F,Platinum,Mangalore,Karnataka
5377346805830550,25,M,Gold,Moradabad,Uttar Pradesh
5358862689452780,50,F,Gold,Tiruchirappalli,Tamil Nadu
5381259839850380,28,M,Signature,Saharanpur,Uttar Pradesh
5485419094484990,18,M,Platinum,Warangal,Telangana
5294441136384520,50,F,Silver,Raipur,Chhattisgarh
5511456247200670,35,M,Signature,Gurgaon,Haryana
5556174184313660,28,F,Gold,Maheshtala,West Bengal
5126688834403770,43,F,Silver,Aurangabad,Maharashtra
5184859029008580,56,F,Platinum,Nanded Waghala,Maharashtra
5408250499837160,26,F,Gold,Aligarh,Uttar Pradesh
5532971670278490,47,F,Gold,Ludhiana,Punjab
5209569271928900,49,M,Platinum,Amravati,Maharashtra
5345930925481780,28,F,Signature,Tiruchirappalli,Tamil Nadu
5197255280181160,56,M,Platinum,Bikaner,Rajasthan
5382978778900980,55,F,Signature,Kanpur,Uttar Pradesh
5420269267448140,60,F,Signature,Jamshedpur,Jharkhand
5457292828243280,21,M,Platinum,Aurangabad,Maharashtra
5532903627614020,18,F,Platinum,Aurangabad,Maharashtra
5147935757922920,36,M,Signature,Raipur,Chhattisgarh
5208029276353120,21,F,Gold,Faridabad,Haryana
5220105797281540,46,M,Gold,Tiruchirappalli,Tamil Nadu
5363619269236300,24,F,Silver,Bangalore,Karnataka
5312182310319290,47,M,Gold,Tiruchirappalli,Tamil Nadu
5208590616111770,38,M,Silver,Navi Mumbai,Maharashtra
5124459804972800,21,M,Platinum,Mumbai,Maharashtra
5332673740105110,32,F,Gold,Haora,West Bengal
5174401200044790,60,F,Gold,Jodhpur,Rajasthan
5479513056766100,52,F,Gold,Pune,Maharashtra
5278113868709650,53,F,Signature,Jalgaon,Maharashtra
5393353059372420,25,F,Gold,Hubli and Dharwad,Karnataka
5251236628128250,56,M,Silver,Guwahati,Assam
5577749285383830,54,M,Signature,Kota,Rajasthan
5560050998608060,40,F,Silver,Amravati,Maharashtra
5548005072191150,43,F,Platinum,Amritsar,Punjab
5192903478632480,58,M,Silver,Ulhasnagar,Maharashtra
5170327131264440,24,M,Signature,Thane,Maharashtra
5544578838719460,37,F,Silver,Kota,Rajasthan
5552800921959430,45,F,Gold,Bhavnagar,Gujarat
5122115906166920,48,M,Silver,Bhiwandi,Maharashtra
5455339708422990,46,M,Platinum,Gulbarga,Karnataka
5248336624485550,26,F,Platinum,Bhopal,Madhya Pradesh
5390382034428900,36,F,Silver,Guntur,Andra Pradesh
5192163724807730,20,F,Signature,Ludhiana,Punjab
5526431575293340,34,F,Gold,Gorakhpur,Uttar Pradesh
5392350067011330,27,M,Signature,Aurangabad,Maharashtra
5120190973696130,53,M,Platinum,Jalgaon,Maharashtra
5110958270809980,56,M,Platinum,Ajmer,Rajasthan
5217096906897550,23,F,Signature,Jalandhar,Punjab
5422731820610730,22,F,Signature,Nagpur,Maharashtra
5113891755937800,33,M,Gold,Srinagar,Jammu & Kashmir
5270654999509900,53,F,Signature,Chandigarh,Punjab
